frame,timestamp,L,a,b,agtron_interpolado,origem_video
1741,56.989,144.214,124.821,130.366,81.826,v1
1742,57.021,143.711,124.998,130.678,81.818,v1
1743,57.053,151.46,125.192,131.019,81.811,v1
1744,57.085,150.486,125.268,131.176,81.803,v1
1745,57.117,149.905,124.771,130.922,81.796,v1
1746,57.153,146.554,124.794,130.922,81.787,v1
1747,57.185,147.125,125.069,130.416,81.78,v1
1748,57.217,145.956,125.548,130.9,81.772,v1
1749,57.249,145.993,125.577,130.561,81.765,v1
1750,57.281,146.427,126.039,130.938,81.757,v1
1751,57.317,149.231,125.795,130.716,81.749,v1
1752,57.349,147.921,125.356,130.746,81.741,v1
1753,57.381,146.718,125.213,130.615,81.733,v1
1754,57.413,144.5,125.43,130.877,81.726,v1
1755,57.445,144.816,125.556,131.152,81.718,v1
1756,57.481,150.077,125.281,131.136,81.71,v1
1757,57.513,148.996,125.176,131.423,81.702,v1
1758,57.545,145.244,125.477,130.894,81.695,v1
1759,57.577,141.103,125.67,130.973,81.687,v1
1760,57.609,143.138,125.455,131.33,81.68,v1
1761,57.641,143.874,125.793,130.739,81.672,v1
1762,57.677,141.808,125.998,130.692,81.664,v1
1763,57.709,138.211,125.524,131.114,81.656,v1
1764,57.741,137.977,125.384,131.314,81.648,v1
1765,57.773,141.433,126.126,131.535,81.641,v1
1766,57.805,142.455,126.107,131.284,81.633,v1
1767,57.841,142.306,126.386,131.147,81.625,v1
1768,57.873,142.465,126.202,131.324,81.617,v1
1769,57.905,141.106,125.788,131.146,81.61,v1
1770,57.937,145.194,125.605,131.189,81.602,v1
1771,57.969,148.687,125.691,131.197,81.595,v1
1772,58.005,150.575,125.547,131.412,81.586,v1
1773,58.037,149.899,125.481,130.929,81.579,v1
1774,58.069,146.079,124.757,130.137,81.571,v1
1775,58.101,140.705,125.036,130.725,81.564,v1
1776,58.133,142.308,125.807,131.524,81.556,v1
1777,58.165,146.873,125.48,131.554,81.548,v1
1778,58.201,149.84,125.51,130.507,81.54,v1
1779,58.233,143.564,125.295,130.906,81.532,v1
1780,58.265,144.289,125.552,130.526,81.525,v1
1781,58.297,147.955,125.356,130.694,81.517,v1
1782,58.329,147.472,125.869,130.88,81.51,v1
1783,58.365,139.166,126.146,132.107,81.501,v1
1784,58.397,138.594,126.234,131.257,81.494,v1
1785,58.429,140.736,126.057,131.493,81.486,v1
1786,58.461,147.996,125.279,131.409,81.479,v1
1787,58.493,147.894,124.858,131.127,81.471,v1
1788,58.529,146.58,124.497,130.535,81.462,v1
1789,58.561,143.491,125.19,130.872,81.455,v1
1790,58.593,146.73,125.111,131.319,81.447,v1
1791,58.625,145.04,125.253,131.304,81.44,v1
1792,58.657,147.385,124.749,131.05,81.432,v1
1793,58.689,145.951,125.063,130.602,81.425,v1
1794,58.725,140.454,124.846,130.55,81.416,v1
1795,58.757,142.416,124.686,130.632,81.409,v1
1796,58.789,145.96,125.148,130.693,81.401,v1
1797,58.821,145.806,124.334,130.803,81.394,v1
1798,58.853,143.186,124.465,130.166,81.386,v1
1799,58.889,139.004,125.563,130.056,81.377,v1
1800,58.921,137.215,126.053,130.558,81.37,v1
1801,58.953,139.87,126.072,131.25,81.362,v1
1802,58.985,142.639,126.166,131.166,81.355,v1
1803,59.017,145.069,125.881,130.694,81.347,v1
1804,59.053,144.502,125.084,130.423,81.339,v1
1805,59.085,143.844,125.104,130.741,81.331,v1
1806,59.117,146.355,124.76,130.728,81.324,v1
1807,59.149,150.339,124.652,130.389,81.316,v1
1808,59.181,146.891,124.299,130.491,81.309,v1
1809,59.213,145.393,124.248,130.073,81.301,v1
1810,59.249,144.168,124.352,130.539,81.293,v1
1811,59.281,144.875,124.812,130.222,81.285,v1
1812,59.313,146.609,124.383,131.063,81.277,v1
1813,59.345,143.896,124.879,131.095,81.27,v1
1814,59.377,142.596,124.9,130.407,81.262,v1
1815,59.413,143.072,124.501,130.902,81.254,v1
1816,59.445,141.942,125.048,130.388,81.246,v1
1817,59.477,140.747,125.172,130.605,81.239,v1
1818,59.509,141.474,125.728,130.748,81.231,v1
1819,59.541,139.779,125.537,130.108,81.224,v1
1820,59.577,138.757,125.738,130.56,81.215,v1
1821,59.609,143.516,125.667,130.702,81.208,v1
1822,59.641,148.922,125.079,130.586,81.2,v1
1823,59.673,152.528,125.061,129.905,81.192,v1
1824,59.705,142.171,125.466,129.912,81.185,v1
1825,59.737,141.172,125.535,130.07,81.177,v1
1826,59.773,156.337,124.766,130.975,81.169,v1
1827,59.805,174.804,125.73,131.675,81.161,v1
1828,59.837,149.224,124.289,130.785,81.154,v1
1829,59.869,143.137,124.587,130.597,81.146,v1
1830,59.901,142.113,124.83,129.853,81.139,v1
1831,59.937,148.147,125.077,130.099,81.13,v1
1832,59.969,148.839,124.983,130.314,81.123,v1
1833,60.001,148.593,124.534,129.933,81.115,v1
1834,60.033,144.022,124.592,130.008,81.107,v1
1835,60.065,144.009,124.907,130.535,81.1,v1
1836,60.101,148.451,125.146,130.976,81.091,v1
1837,60.133,150.173,124.924,130.742,81.084,v1
1838,60.165,151.588,125.125,130.569,81.076,v1
1839,60.197,145.454,125.075,130.854,81.069,v1
1840,60.229,147.249,125.78,130.357,81.061,v1
1841,60.261,151.014,124.689,130.503,81.054,v1
1842,60.297,154.716,124.697,130.459,81.045,v1
1843,60.329,152.957,124.421,130.605,81.038,v1
1844,60.361,150.928,124.754,130.826,81.03,v1
1845,60.393,145.347,125.241,130.876,81.022,v1
1846,60.425,141.763,125.772,130.732,81.015,v1
1847,60.461,144.855,126.184,131.456,81.006,v1
1848,60.493,149.504,125.924,131.412,80.999,v1
1849,60.525,149.214,125.464,130.902,80.991,v1
1850,60.557,146.273,125.552,130.662,80.984,v1
1851,60.589,143.006,125.966,131.058,80.976,v1
1852,60.625,145.497,126.011,131.067,80.968,v1
1853,60.657,149.094,125.683,131.464,80.96,v1
1854,60.689,148.739,125.568,131.619,80.953,v1
1855,60.721,148.441,125.673,131.18,80.945,v1
1856,60.753,144.114,125.861,131.676,80.937,v1
1857,60.785,144.307,126.558,131.619,80.93,v1
1858,60.821,152.139,126.104,131.577,80.921,v1
1859,60.853,150.642,125.984,132.063,80.914,v1
1860,60.885,155.487,125.61,131.648,80.906,v1
1861,60.917,150.429,125.761,131.167,80.899,v1
1862,60.949,148.694,125.918,131.832,80.891,v1
1863,60.985,154.546,126.929,132.638,80.883,v1
1864,61.017,146.258,126.526,131.679,80.875,v1
1865,61.049,146.783,126.315,132.423,80.868,v1
1866,61.081,151.386,126.787,131.868,80.86,v1
1867,61.113,150.955,126.577,132.466,80.853,v1
1868,61.149,151.552,126.411,131.824,80.844,v1
1869,61.181,147.109,126.801,131.763,80.836,v1
1870,61.213,146.474,126.079,132.021,80.829,v1
1871,61.245,152.07,126.914,132.041,80.821,v1
1872,61.277,153.476,126.992,131.907,80.814,v1
1873,61.309,148.194,127.008,132.302,80.806,v1
1874,61.345,142.481,126.408,132.61,80.798,v1
1875,61.377,145.208,127.01,131.966,80.79,v1
1876,61.409,150.517,127.225,131.778,80.783,v1
1877,61.441,153.474,126.679,131.448,80.775,v1
1878,61.473,151.467,126.377,132.322,80.768,v1
1879,61.509,147.117,126.27,131.778,80.759,v1
1880,61.541,146.898,126.78,131.681,80.751,v1
1881,61.573,152.576,126.684,132.335,80.744,v1
1882,61.605,153.567,126.614,131.883,80.736,v1
1883,61.637,150.39,126.487,131.433,80.729,v1
1884,61.673,148.599,126.635,132.059,80.72,v1
1885,61.705,148.605,126.729,131.604,80.713,v1
1886,61.737,150.667,127.004,131.978,80.705,v1
1887,61.769,151.542,126.635,132.147,80.698,v1
1888,61.801,151.468,126.605,131.87,80.69,v1
1889,61.833,150.518,126.253,131.701,80.683,v1
1890,61.869,148.447,126.53,130.995,80.674,v1
1891,61.901,148.627,126.349,131.953,80.667,v1
1892,61.933,151.648,126.457,131.734,80.659,v1
1893,61.965,154.139,126.842,131.387,80.651,v1
1894,61.997,152.256,126.346,131.594,80.644,v1
1895,62.033,146.068,126.728,132.058,80.635,v1
1896,62.065,148.679,126.811,132.201,80.628,v1
1897,62.097,149.428,127.401,132.653,80.62,v1
1898,62.129,149.189,127.484,132.72,80.613,v1
1899,62.161,150.53,127.385,132.81,80.605,v1
1900,62.197,147.356,127.965,132.651,80.597,v1
1901,62.229,148.956,127.91,132.607,80.589,v1
1902,62.261,147.062,127.223,133.108,80.582,v1
1903,62.293,148.269,127.616,132.988,80.574,v1
1904,62.325,148.733,127.23,132.067,80.566,v1
1905,62.357,148.874,126.204,131.974,80.559,v1
1906,62.393,146.651,126.668,131.52,80.55,v1
1907,62.425,151.301,126.771,132.322,80.543,v1
1908,62.457,152.833,127.351,132.625,80.535,v1
1909,62.489,149.556,127.158,132.689,80.528,v1
1910,62.521,143.523,126.666,132.012,80.52,v1
1911,62.557,147.745,126.685,132.241,80.512,v1
1912,62.589,149.35,126.899,132.363,80.504,v1
1913,62.621,154.002,127.036,132.845,80.497,v1
1914,62.653,149.776,127.432,132.095,80.489,v1
1915,62.685,153.876,127.508,132.294,80.481,v1
1916,62.722,152.305,127.425,131.91,80.473,v1
1917,62.753,150.552,126.855,132.311,80.465,v1
1918,62.785,150.885,126.73,132.27,80.458,v1
1919,62.817,151.512,126.918,132.724,80.45,v1
1920,62.849,150.869,127.137,132.389,80.443,v1
1921,62.881,150.024,127.0,131.726,80.435,v1
1922,62.918,147.1,126.874,131.55,80.426,v1
1923,62.949,146.618,126.717,131.668,80.419,v1
1924,62.981,150.457,127.089,132.275,80.412,v1
1925,63.013,147.913,127.165,132.438,80.404,v1
1926,63.045,148.829,127.154,132.412,80.396,v1
1927,63.081,149.81,127.06,132.187,80.388,v1
1928,63.113,152.197,126.461,132.559,80.38,v1
1929,63.145,158.373,126.536,132.646,80.373,v1
1930,63.177,154.969,126.263,132.42,80.365,v1
1931,63.209,149.727,126.759,132.983,80.358,v1
1932,63.245,147.627,127.751,132.934,80.349,v1
1933,63.277,149.471,128.425,133.5,80.342,v1
1934,63.31,150.189,128.577,133.563,80.334,v1
1935,63.342,146.917,128.715,133.172,80.326,v1
1936,63.373,141.207,128.135,133.633,80.319,v1
1937,63.405,140.202,128.056,133.348,80.311,v1
1938,63.441,145.947,128.701,133.645,80.303,v1
1939,63.473,146.863,127.906,133.849,80.295,v1
1940,63.506,149.899,128.354,133.445,80.288,v1
1941,63.537,148.509,128.228,132.923,80.28,v1
1942,63.569,141.248,128.227,133.064,80.273,v1
1943,63.605,137.592,129.301,133.354,80.264,v1
1944,63.637,142.559,129.059,133.727,80.257,v1
1945,63.669,146.679,129.186,133.858,80.249,v1
1946,63.701,147.321,129.162,133.623,80.242,v1
1947,63.733,145.211,128.709,132.518,80.234,v1
1948,63.77,147.231,128.225,133.583,80.225,v1
1949,63.801,149.088,129.068,133.717,80.218,v1
1950,63.833,147.328,129.59,134.164,80.21,v1
1951,63.865,148.987,129.694,133.623,80.203,v1
1952,63.897,147.968,128.85,134.002,80.195,v1
1953,63.929,145.065,128.46,133.395,80.188,v1
1954,63.966,143.446,128.2,133.376,80.179,v1
1955,63.997,151.407,128.477,133.582,80.172,v1
1956,64.029,150.737,128.337,133.333,80.164,v1
1957,64.061,148.055,128.458,133.58,80.157,v1
1958,64.093,150.232,128.449,132.92,80.149,v1
1959,64.129,147.661,128.105,133.288,80.141,v1
1960,64.162,147.483,128.034,133.269,80.133,v1
1961,64.193,148.11,128.647,133.911,80.125,v1
1962,64.226,147.761,129.718,133.628,80.118,v1
1963,64.258,152.364,128.901,134.203,80.11,v1
1964,64.294,151.892,128.703,133.535,80.102,v1
1965,64.326,149.443,128.044,133.163,80.094,v1
1966,64.357,141.094,128.181,133.52,80.087,v1
1967,64.389,143.572,128.493,133.697,80.079,v1
1968,64.421,143.934,129.774,134.76,80.072,v1
1969,64.453,148.279,129.898,134.071,80.064,v1
1970,64.489,140.68,130.366,134.425,80.056,v1
1971,64.521,142.202,129.665,134.295,80.048,v1
1972,64.553,145.316,129.594,133.608,80.04,v1
1973,64.585,149.804,129.77,134.099,80.033,v1
1974,64.617,147.295,129.678,133.744,80.025,v1
1975,64.653,147.565,129.03,133.605,80.017,v1
1976,64.685,143.763,129.539,133.509,80.009,v1
1977,64.717,143.668,129.492,133.614,80.002,v1
1978,64.749,146.054,129.815,133.413,79.994,v1
1979,64.781,149.794,129.531,133.495,79.987,v1
1980,64.818,144.177,129.324,133.221,79.978,v1
1981,64.849,144.632,129.8,133.254,79.971,v1
1982,64.881,148.079,130.127,133.941,79.963,v1
1983,64.913,148.888,129.595,134.575,79.956,v1
1984,64.945,146.422,129.817,133.302,79.948,v1
1985,64.978,145.564,129.43,133.397,79.94,v1
1986,65.014,144.655,129.952,133.871,79.932,v1
1987,65.046,150.586,129.637,133.708,79.924,v1
1988,65.077,153.54,129.796,133.605,79.917,v1
1989,65.11,155.186,129.813,133.157,79.909,v1
1990,65.142,152.382,129.187,133.471,79.901,v1
1991,65.177,152.491,128.789,133.606,79.893,v1
1992,65.209,149.18,129.22,133.637,79.886,v1
1993,65.241,146.462,128.725,132.828,79.878,v1
1994,65.273,147.872,129.42,132.946,79.871,v1
1995,65.306,147.917,128.985,133.47,79.863,v1
1996,65.342,147.216,129.908,133.047,79.854,v1
1997,65.374,149.415,129.964,133.706,79.847,v1
1998,65.406,153.13,129.738,133.542,79.839,v1
1999,65.437,149.863,129.278,133.628,79.832,v1
2000,65.469,148.164,128.755,133.274,79.824,v1
2001,65.502,148.739,129.873,133.53,79.816,v1
2002,65.538,150.366,130.09,133.281,79.808,v1
2003,65.57,152.891,129.567,134.106,79.8,v1
2004,65.601,149.926,129.701,133.533,79.793,v1
2005,65.634,140.614,129.255,133.579,79.785,v1
2006,65.666,148.075,129.267,133.573,79.778,v1
2007,65.701,154.449,129.758,133.473,79.769,v1
2008,65.734,154.204,129.763,134.127,79.762,v1
2009,65.766,153.948,129.747,133.238,79.754,v1
2010,65.797,150.248,128.816,132.877,79.747,v1
2011,65.829,148.204,128.813,132.976,79.739,v1
2012,65.866,147.308,129.283,132.727,79.731,v1
2013,65.898,149.81,129.224,133.598,79.723,v1
2014,65.929,146.405,129.237,133.07,79.716,v1
2015,65.962,143.411,129.201,133.393,79.708,v1
2016,65.993,144.813,129.461,133.713,79.701,v1
2017,66.026,147.208,129.736,133.824,79.693,v1
2018,66.062,151.946,129.617,133.766,79.684,v1
2019,66.094,152.451,129.153,133.241,79.677,v1
2020,66.126,148.504,129.226,133.039,79.669,v1
2021,66.158,144.398,129.325,133.227,79.662,v1
2022,66.19,145.67,129.863,134.131,79.654,v1
2023,66.226,148.772,129.763,133.722,79.646,v1
2024,66.258,150.511,129.096,133.843,79.638,v1
2025,66.29,151.187,129.328,132.303,79.63,v1
2026,66.322,148.723,129.397,132.896,79.623,v1
2027,66.354,142.195,129.659,133.103,79.615,v1
2028,66.39,146.374,129.803,133.459,79.607,v1
2029,66.422,147.839,130.512,134.211,79.599,v1
2030,66.454,150.336,131.091,133.656,79.592,v1
2031,66.485,146.379,131.125,133.926,79.584,v1
2032,66.518,143.823,130.944,133.533,79.577,v1
2033,66.549,143.074,131.442,134.241,79.569,v1
2034,66.586,145.943,132.011,135.004,79.561,v1
2035,66.618,148.309,132.455,135.142,79.553,v1
2036,66.65,153.783,131.863,134.667,79.545,v1
2037,66.682,145.558,131.994,134.238,79.538,v1
2038,66.714,139.513,132.043,133.389,79.53,v1
2039,66.75,140.122,132.578,133.847,79.522,v1
2040,66.782,146.395,132.599,134.925,79.514,v1
2041,66.813,150.873,131.654,134.676,79.507,v1
2042,66.846,149.746,131.066,133.511,79.499,v1
2043,66.878,149.703,130.918,133.96,79.492,v1
2044,66.914,149.548,130.488,133.999,79.483,v1
2045,66.946,150.099,130.054,133.186,79.476,v1
2046,66.978,151.246,129.398,133.266,79.468,v1
2047,67.01,154.439,130.131,133.553,79.46,v1
2048,67.042,158.734,130.579,133.474,79.453,v1
2049,67.074,153.15,130.451,133.428,79.445,v1
2050,67.11,143.999,130.666,133.928,79.437,v1
2051,67.142,149.324,131.037,133.822,79.429,v1
2052,67.174,147.833,131.256,134.169,79.422,v1
2053,67.206,152.705,130.325,134.331,79.414,v1
2054,67.238,146.861,130.499,133.476,79.407,v1
2055,67.274,144.168,130.343,133.727,79.398,v1
2056,67.306,143.802,131.132,133.557,79.391,v1
2057,67.338,144.274,132.065,134.365,79.383,v1
2058,67.37,147.06,132.614,135.066,79.376,v1
2059,67.402,148.048,131.771,134.5,79.368,v1
2060,67.438,145.045,132.111,134.785,79.359,v1
2061,67.47,143.139,131.438,133.789,79.352,v1
2062,67.502,143.279,132.041,134.253,79.344,v1
2063,67.534,150.714,132.363,134.46,79.337,v1
2064,67.566,152.358,132.358,134.839,79.329,v1
2065,67.598,150.678,131.212,134.14,79.322,v1
2066,67.634,145.0,131.938,133.767,79.313,v1
2067,67.666,143.27,132.45,133.882,79.306,v1
2068,67.698,144.355,131.775,134.297,79.298,v1
2069,67.73,149.222,132.096,134.864,79.291,v1
2070,67.762,150.432,132.579,134.8,79.283,v1
2071,67.798,152.686,131.777,134.324,79.274,v1
2072,67.83,149.925,131.814,133.976,79.267,v1
2073,67.862,147.614,132.185,133.799,79.259,v1
2074,67.894,149.471,132.133,134.415,79.252,v1
2075,67.926,149.925,133.024,134.905,79.244,v1
2076,67.962,150.204,132.878,134.65,79.236,v1
2077,67.994,150.276,132.963,134.348,79.228,v1
2078,68.026,145.874,132.197,134.328,79.221,v1
2079,68.058,141.432,132.084,134.371,79.213,v1
2080,68.09,146.628,132.223,135.058,79.206,v1
2081,68.122,148.778,131.844,134.511,79.198,v1
2082,68.158,152.208,131.504,134.136,79.19,v1
2083,68.19,153.013,131.316,133.69,79.182,v1
2084,68.222,143.592,130.859,133.827,79.174,v1
2085,68.254,143.207,131.714,133.997,79.167,v1
2086,68.286,144.107,132.263,134.262,79.159,v1
2087,68.322,146.894,132.304,134.852,79.151,v1
2088,68.354,146.166,131.806,134.021,79.143,v1
2089,68.386,148.122,131.576,134.767,79.136,v1
2090,68.418,147.647,132.117,134.365,79.128,v1
2091,68.45,148.843,130.75,134.392,79.121,v1
2092,68.486,156.01,131.504,134.347,79.112,v1
2093,68.518,156.849,131.536,134.374,79.105,v1
2094,68.55,152.515,131.421,134.449,79.097,v1
2095,68.582,145.749,132.284,134.099,79.089,v1
2096,68.614,150.637,131.98,134.889,79.082,v1
2097,68.646,151.22,132.963,134.979,79.074,v1
2098,68.682,152.648,132.958,135.131,79.066,v1
2099,68.714,148.531,132.882,135.188,79.058,v1
2100,68.746,147.896,133.964,135.255,79.051,v1
2101,68.778,144.826,133.817,135.575,79.043,v1
2102,68.81,143.94,133.744,135.545,79.036,v1
2103,68.846,143.036,133.608,135.494,79.027,v1
2104,68.878,149.542,133.17,135.571,79.02,v1
2105,68.91,148.982,132.858,135.857,79.012,v1
2106,68.942,147.392,132.008,134.921,79.004,v1
2107,68.974,147.787,131.365,135.011,78.997,v1
2108,69.01,154.191,131.803,134.68,78.988,v1
2109,69.042,157.073,131.253,134.282,78.981,v1
2110,69.074,150.605,131.314,134.171,78.973,v1
2111,69.106,145.361,132.408,134.692,78.966,v1
2112,69.138,141.511,134.714,135.633,78.958,v1
2113,69.17,146.471,135.196,135.856,78.951,v1
2114,69.206,146.386,135.751,135.875,78.942,v1
2115,69.238,148.817,135.048,135.489,78.935,v1
2116,69.27,146.673,135.568,136.316,78.927,v1
2117,69.302,145.004,134.702,135.948,78.919,v1
2118,69.334,147.145,134.193,135.955,78.912,v1
2119,69.37,152.123,134.433,136.231,78.903,v1
2120,69.402,148.886,134.71,135.695,78.896,v1
2121,69.434,147.084,134.765,135.719,78.888,v1
2122,69.466,150.721,134.823,135.773,78.881,v1
2123,69.498,154.262,134.472,135.894,78.873,v1
2124,69.534,150.488,134.378,136.528,78.865,v1
2125,69.566,150.707,134.333,135.882,78.857,v1
2126,69.598,148.83,134.724,136.191,78.85,v1
2127,69.63,146.585,135.16,136.182,78.842,v1
2128,69.662,147.617,134.739,135.837,78.834,v1
2129,69.694,145.911,135.03,136.107,78.827,v1
2130,69.73,143.923,134.492,135.499,78.818,v1
2131,69.762,143.02,134.237,135.409,78.811,v1
2132,69.794,146.256,134.778,135.455,78.803,v1
2133,69.826,146.58,134.233,135.507,78.796,v1
2134,69.858,145.238,133.901,135.53,78.788,v1
2135,69.894,144.205,133.88,135.77,78.78,v1
2136,69.926,145.845,134.018,135.616,78.772,v1
2137,69.958,149.803,134.067,135.692,78.765,v1
2138,69.99,150.159,133.966,135.318,78.757,v1
2139,70.022,150.929,133.216,135.643,78.749,v1
2140,70.058,147.731,133.492,135.373,78.741,v1
2141,70.09,146.821,134.211,135.458,78.733,v1
2142,70.122,146.875,133.884,135.556,78.726,v1
2143,70.154,149.999,133.923,135.987,78.718,v1
2144,70.186,148.458,133.734,135.934,78.711,v1
2145,70.218,145.145,133.881,135.785,78.703,v1
2146,70.254,138.082,133.984,134.732,78.695,v1
2147,70.286,145.579,134.762,135.705,78.687,v1
2148,70.318,149.769,134.733,135.531,78.68,v1
2149,70.35,152.608,133.906,135.807,78.672,v1
2150,70.382,150.466,133.713,135.657,78.665,v1
2151,70.418,147.01,133.997,136.101,78.656,v1
2152,70.45,150.592,134.018,135.992,78.648,v1
2153,70.482,147.144,133.617,135.239,78.641,v1
2154,70.514,149.485,132.708,134.809,78.633,v1
2155,70.546,150.204,132.978,135.055,78.626,v1
2156,70.582,153.065,132.809,135.021,78.617,v1
2157,70.614,151.44,132.796,134.575,78.61,v1
2158,70.646,148.708,132.79,134.473,78.602,v1
2159,70.678,136.925,133.411,134.927,78.595,v1
2160,70.71,140.481,134.198,135.949,78.587,v1
2161,70.742,145.25,133.93,135.727,78.58,v1
2162,70.778,146.864,133.959,135.422,78.571,v1
2163,70.81,144.906,134.792,135.545,78.563,v1
2164,70.842,147.775,134.075,135.789,78.556,v1
2165,70.874,151.181,133.432,135.35,78.548,v1
2166,70.906,148.919,133.043,136.197,78.541,v1
2167,70.942,150.638,133.661,135.343,78.532,v1
2168,70.974,155.898,133.06,135.336,78.525,v1
2169,71.006,156.029,132.543,135.173,78.517,v1
2170,71.038,147.399,132.653,133.86,78.51,v1
