frame,timestamp,L,a,b,agtron_interpolado,origem_video
3064,100.318,92.267,133.237,131.444,60.941,v1
3065,100.35,89.972,133.616,131.367,60.924,v1
3066,100.382,96.805,133.98,131.884,60.908,v1
3067,100.414,96.358,133.881,131.887,60.892,v1
3068,100.45,90.489,133.55,131.71,60.873,v1
3069,100.482,87.248,133.559,131.558,60.857,v1
3070,100.514,88.152,133.978,131.629,60.841,v1
3071,100.546,91.71,134.46,131.886,60.824,v1
3072,100.578,90.985,134.488,131.507,60.808,v1
3073,100.61,88.918,133.591,131.333,60.791,v1
3074,100.646,86.888,133.563,131.26,60.773,v1
3075,100.678,85.959,133.972,130.718,60.757,v1
3076,100.71,88.92,133.933,131.295,60.74,v1
3077,100.742,93.023,134.674,132.099,60.724,v1
3078,100.774,95.283,134.701,132.069,60.708,v1
3079,100.81,94.813,134.144,131.976,60.689,v1
3080,100.842,95.237,133.756,132.22,60.673,v1
3081,100.874,94.678,133.8,131.942,60.657,v1
3082,100.906,98.311,134.61,131.751,60.64,v1
3083,100.938,97.236,134.384,131.508,60.624,v1
3084,100.974,97.829,134.001,131.353,60.605,v1
3085,101.006,95.656,133.76,131.542,60.589,v1
3086,101.038,97.613,133.793,131.896,60.573,v1
3087,101.07,95.787,133.747,131.733,60.556,v1
3088,101.102,91.198,133.907,131.489,60.54,v1
3089,101.134,92.002,134.04,131.673,60.524,v1
3090,101.17,92.281,134.017,131.719,60.505,v1
3091,101.202,94.983,134.247,131.335,60.489,v1
3092,101.234,92.231,133.564,131.221,60.473,v1
3093,101.266,87.542,133.099,130.92,60.456,v1
3094,101.298,87.636,133.453,131.216,60.44,v1
3095,101.334,88.933,133.731,131.351,60.421,v1
3096,101.366,92.269,134.197,131.396,60.405,v1
3097,101.398,95.619,134.8,131.167,60.389,v1
3098,101.43,94.757,134.147,131.632,60.372,v1
3099,101.462,87.767,133.381,130.845,60.356,v1
3100,101.498,84.377,133.159,130.708,60.338,v1
3101,101.53,86.932,133.342,131.065,60.321,v1
3102,101.562,90.916,134.298,130.762,60.305,v1
3103,101.594,91.696,134.445,130.822,60.289,v1
3104,101.626,92.27,134.075,130.783,60.272,v1
3105,101.658,84.564,132.998,130.552,60.256,v1
3106,101.694,78.839,132.729,130.013,60.237,v1
3107,101.726,82.84,133.256,130.211,60.221,v1
3108,101.758,84.779,133.264,130.843,60.205,v1
3109,101.79,86.579,133.567,131.13,60.188,v1
3110,101.822,87.912,133.716,130.947,60.172,v1
3111,101.858,83.683,133.216,130.719,60.154,v1
3112,101.89,83.574,132.763,130.667,60.137,v1
3113,101.922,80.347,133.373,130.258,60.121,v1
3114,101.954,84.346,133.383,130.9,60.105,v1
3115,101.986,88.661,134.806,131.178,60.088,v1
3116,102.022,87.653,134.369,131.465,60.07,v1
3117,102.054,86.828,134.175,130.915,60.054,v1
3118,102.086,83.987,134.183,131.465,60.037,v1
3119,102.118,84.066,133.997,131.142,60.021,v1
3120,102.15,85.87,134.084,131.849,60.004,v1
3121,102.182,85.29,134.398,131.291,59.988,v1
3122,102.218,87.25,134.495,131.59,59.97,v1
3123,102.25,85.515,134.087,131.469,59.953,v1
3124,102.282,84.558,134.012,131.0,59.937,v1
3125,102.314,84.781,133.922,131.047,59.921,v1
3126,102.346,88.972,134.433,131.728,59.904,v1
3127,102.382,91.577,134.347,132.503,59.886,v1
3128,102.414,87.612,134.567,132.126,59.87,v1
3129,102.446,88.107,134.621,132.197,59.853,v1
3130,102.478,89.176,134.944,132.305,59.837,v1
3131,102.51,93.716,135.586,132.394,59.821,v1
3132,102.546,92.262,135.134,132.04,59.802,v1
3133,102.578,85.166,134.062,131.975,59.786,v1
3134,102.61,87.589,133.92,131.849,59.769,v1
3135,102.642,89.06,134.879,131.761,59.753,v1
3136,102.674,88.679,135.076,132.033,59.737,v1
3137,102.706,86.074,134.514,131.864,59.72,v1
3138,102.742,86.741,134.235,131.735,59.702,v1
3139,102.774,84.127,133.919,131.514,59.686,v1
3140,102.806,85.877,133.855,131.328,59.669,v1
3141,102.838,88.812,134.858,131.854,59.653,v1
3142,102.87,90.06,134.534,132.385,59.637,v1
3143,102.906,83.802,134.529,132.244,59.618,v1
3144,102.938,86.124,134.134,132.148,59.602,v1
3145,102.97,88.109,135.076,131.841,59.585,v1
3146,103.002,91.17,134.737,132.773,59.569,v1
3147,103.034,97.637,135.368,132.828,59.553,v1
3148,103.071,95.977,135.01,132.662,59.534,v1
3149,103.102,91.808,133.935,132.285,59.518,v1
3150,103.134,88.368,133.63,131.632,59.502,v1
3151,103.166,93.278,134.387,131.485,59.485,v1
3152,103.198,94.089,134.309,131.813,59.469,v1
3153,103.23,91.686,134.683,130.937,59.453,v1
3154,103.266,85.758,133.663,130.82,59.434,v1
3155,103.298,82.101,133.071,130.983,59.418,v1
3156,103.33,83.259,132.773,130.744,59.401,v1
3157,103.362,86.344,133.771,130.819,59.385,v1
3158,103.394,87.825,133.971,131.341,59.369,v1
3159,103.43,91.93,134.281,131.631,59.35,v1
3160,103.462,97.612,134.853,131.297,59.334,v1
3161,103.494,94.546,133.671,131.38,59.318,v1
3162,103.526,85.227,132.715,130.4,59.301,v1
3163,103.558,81.735,132.891,130.54,59.285,v1
3164,103.594,86.499,133.59,131.34,59.267,v1
3165,103.626,89.922,133.916,131.153,59.25,v1
3166,103.658,93.505,133.398,131.682,59.234,v1
3167,103.69,88.951,133.5,131.401,59.217,v1
3168,103.722,86.145,133.447,131.703,59.201,v1
3169,103.754,86.771,134.128,131.494,59.185,v1
3170,103.79,87.217,133.285,131.189,59.166,v1
3171,103.822,84.628,133.128,130.801,59.15,v1
3172,103.854,85.876,133.302,130.757,59.134,v1
3173,103.886,85.127,132.564,130.924,59.117,v1
3174,103.918,81.317,132.519,130.922,59.101,v1
3175,103.954,79.128,132.97,130.257,59.083,v1
3176,103.986,79.565,133.415,129.926,59.066,v1
3177,104.018,83.572,133.342,130.762,59.05,v1
3178,104.05,87.371,133.629,130.902,59.034,v1
3179,104.082,90.554,133.461,131.323,59.017,v1
3180,104.118,82.462,133.127,130.312,58.999,v1
3181,104.15,83.892,133.316,131.072,58.982,v1
3182,104.182,83.398,133.536,131.265,58.966,v1
3183,104.214,82.551,133.878,131.774,58.95,v1
3184,104.246,77.85,133.382,130.78,58.933,v1
3185,104.278,80.688,133.179,131.222,58.917,v1
3186,104.314,84.462,133.757,131.179,58.899,v1
3187,104.346,86.203,134.195,131.935,58.882,v1
3188,104.378,89.522,134.17,131.765,58.866,v1
3189,104.41,85.6,133.627,131.592,58.85,v1
3190,104.442,79.536,132.449,130.335,58.833,v1
3191,104.478,78.034,132.559,130.378,58.815,v1
3192,104.51,80.581,133.126,130.332,58.798,v1
3193,104.542,80.109,132.741,130.7,58.782,v1
3194,104.574,75.559,132.547,130.44,58.766,v1
3195,104.606,74.694,133.07,129.491,58.749,v1
3196,104.642,76.017,132.341,130.845,58.731,v1
3197,104.674,72.801,132.66,130.077,58.715,v1
3198,104.706,74.834,132.606,130.332,58.698,v1
3199,104.738,72.653,132.769,130.087,58.682,v1
3200,104.77,77.379,133.279,130.414,58.666,v1
3201,104.802,77.323,133.246,130.56,58.649,v1
3202,104.838,72.325,132.325,130.724,58.631,v1
3203,104.87,74.227,132.423,130.91,58.614,v1
3204,104.902,77.62,133.055,131.243,58.598,v1
3205,104.934,81.501,133.453,131.159,58.582,v1
3206,104.966,85.725,134.054,131.478,58.565,v1
3207,105.002,83.572,133.534,131.212,58.547,v1
3208,105.034,74.793,132.056,131.133,58.531,v1
3209,105.066,67.874,131.625,130.399,58.514,v1
3210,105.098,72.375,131.955,130.914,58.498,v1
3211,105.13,75.323,132.76,131.11,58.482,v1
3212,105.166,77.572,133.022,130.589,58.463,v1
3213,105.198,78.141,132.429,130.969,58.447,v1
3214,105.23,81.139,132.508,131.105,58.431,v1
3215,105.262,78.941,132.725,130.627,58.414,v1
3216,105.294,75.529,133.414,130.342,58.398,v1
3217,105.326,80.071,133.973,130.947,58.381,v1
3218,105.362,81.84,134.02,131.529,58.363,v1
3219,105.394,83.705,133.843,131.316,58.347,v1
3220,105.426,87.747,134.432,131.503,58.33,v1
3221,105.458,88.16,133.53,131.675,58.314,v1
3222,105.49,85.074,133.69,131.364,58.298,v1
3223,105.526,78.017,132.587,130.572,58.279,v1
3224,105.558,81.147,133.168,131.326,58.263,v1
3225,105.59,84.206,133.834,131.434,58.247,v1
3226,105.622,83.336,133.129,131.604,58.23,v1
3227,105.654,82.777,133.181,130.552,58.214,v1
3228,105.69,77.137,132.279,130.681,58.195,v1
3229,105.722,77.534,133.127,130.728,58.179,v1
3230,105.754,82.578,133.748,131.207,58.163,v1
3231,105.786,82.701,133.858,131.099,58.146,v1
3232,105.818,80.875,133.652,131.224,58.13,v1
3233,105.85,78.932,132.863,131.357,58.114,v1
3234,105.886,73.991,132.04,130.871,58.095,v1
3235,105.918,79.918,133.486,130.982,58.079,v1
3236,105.95,79.99,133.066,130.958,58.063,v1
3237,105.982,79.855,133.506,131.022,58.046,v1
3238,106.014,74.016,132.738,130.964,58.03,v1
3239,106.05,70.787,132.114,129.669,58.011,v1
3240,106.082,71.477,132.497,130.169,57.995,v1
3241,106.114,73.894,132.44,130.532,57.979,v1
3242,106.146,80.917,133.31,131.191,57.962,v1
3243,106.179,85.52,133.376,130.798,57.946,v1
3244,106.214,79.63,132.668,130.685,57.928,v1
3245,106.246,81.137,132.717,130.705,57.911,v1
3246,106.278,80.487,132.887,130.946,57.895,v1
3247,106.31,81.298,132.955,130.951,57.879,v1
3248,106.342,80.548,133.195,131.521,57.862,v1
3249,106.374,80.959,133.212,131.167,57.846,v1
3250,106.41,79.967,133.055,131.033,57.828,v1
3251,106.442,77.636,132.566,131.242,57.811,v1
3252,106.475,74.5,132.185,130.653,57.794,v1
3253,106.506,74.99,132.432,130.455,57.778,v1
3254,106.538,79.495,133.173,130.582,57.762,v1
3255,106.574,75.026,132.095,130.4,57.744,v1
3256,106.606,73.393,131.4,130.867,57.727,v1
3257,106.638,75.855,131.949,131.057,57.711,v1
3258,106.67,77.926,132.777,131.406,57.695,v1
3259,106.702,79.05,133.441,131.469,57.678,v1
3260,106.739,85.808,134.206,132.024,57.659,v1
3261,106.77,80.787,132.937,131.294,57.644,v1
3262,106.802,78.789,132.882,131.022,57.627,v1
3263,106.834,80.511,133.379,130.974,57.611,v1
3264,106.866,80.283,133.185,131.008,57.594,v1
3265,106.898,79.695,132.686,131.118,57.578,v1
3266,106.934,76.856,132.609,131.109,57.56,v1
3267,106.966,79.644,133.276,131.157,57.543,v1
3268,106.998,81.389,133.874,131.58,57.527,v1
3269,107.03,81.771,133.342,131.21,57.511,v1
3270,107.062,73.337,132.499,130.868,57.494,v1
3271,107.098,75.263,132.759,130.582,57.476,v1
3272,107.13,77.087,133.403,131.167,57.46,v1
3273,107.162,79.71,133.454,131.107,57.443,v1
3274,107.194,77.155,133.365,130.988,57.427,v1
3275,107.226,77.314,132.872,130.654,57.411,v1
3276,107.263,78.539,133.031,130.649,57.392,v1
3277,107.294,82.706,133.805,130.731,57.376,v1
3278,107.326,83.977,133.81,131.643,57.359,v1
3279,107.358,87.011,134.004,131.617,57.343,v1
3280,107.39,80.923,133.561,131.405,57.327,v1
3281,107.422,79.889,133.269,131.436,57.31,v1
3282,107.459,81.641,133.082,132.016,57.291,v1
3283,107.49,86.34,134.162,132.311,57.276,v1
3284,107.522,89.621,134.243,132.39,57.259,v1
3285,107.555,88.871,134.14,131.586,57.242,v1
3286,107.586,82.943,132.906,131.491,57.227,v1
3287,107.622,77.649,132.741,131.292,57.208,v1
3288,107.654,78.919,133.091,131.695,57.192,v1
3289,107.686,82.178,133.694,131.663,57.175,v1
3290,107.718,79.77,133.186,131.637,57.159,v1
3291,107.751,74.289,132.535,130.882,57.142,v1
3292,107.787,72.535,132.623,130.269,57.124,v1
3293,107.819,73.765,133.092,130.627,57.107,v1
3294,107.85,76.968,133.228,130.782,57.092,v1
3295,107.882,79.413,133.668,130.785,57.075,v1
3296,107.914,76.944,132.938,130.878,57.059,v1
3297,107.947,73.405,132.767,130.668,57.042,v1
3298,107.983,75.411,131.902,130.369,57.024,v1
3299,108.014,76.2,132.757,130.919,57.008,v1
3300,108.047,78.697,133.23,130.707,56.991,v1
3301,108.079,79.733,133.096,131.291,56.975,v1
3302,108.11,74.901,132.616,130.496,56.959,v1
3303,108.146,72.95,132.161,129.986,56.94,v1
3304,108.179,69.295,132.638,130.009,56.923,v1
3305,108.211,74.084,133.313,130.28,56.907,v1
3306,108.243,76.21,133.594,130.903,56.891,v1
3307,108.275,76.867,133.831,131.39,56.874,v1
3308,108.311,77.097,133.849,131.333,56.856,v1
3309,108.342,73.22,132.705,130.941,56.84,v1
3310,108.375,74.428,132.714,130.732,56.823,v1
3311,108.407,72.591,132.331,130.228,56.807,v1
3312,108.439,72.064,132.412,130.728,56.791,v1
3313,108.471,72.834,132.813,130.708,56.774,v1
3314,108.506,73.35,132.987,130.826,56.756,v1
3315,108.538,74.698,133.383,130.856,56.74,v1
3316,108.571,74.104,132.648,131.038,56.723,v1
3317,108.602,71.427,132.79,129.891,56.707,v1
3318,108.634,71.691,132.731,130.7,56.691,v1
3319,108.671,72.77,133.292,130.98,56.672,v1
3320,108.703,78.7,133.321,130.926,56.656,v1
3321,108.734,74.275,132.98,131.077,56.64,v1
3322,108.766,71.128,132.731,130.573,56.624,v1
3323,108.799,74.394,133.974,130.72,56.607,v1
3324,108.835,75.975,133.626,130.809,56.588,v1
3325,108.867,77.588,133.924,131.014,56.572,v1
3326,108.898,75.33,133.217,130.842,56.556,v1
3327,108.93,76.143,132.962,131.071,56.54,v1
3328,108.963,72.548,132.992,131.032,56.523,v1
3329,108.995,77.241,133.391,131.136,56.507,v1
3330,109.031,80.131,133.914,131.371,56.488,v1
3331,109.063,74.48,133.072,131.284,56.472,v1
3332,109.095,70.137,131.852,130.941,56.455,v1
3333,109.127,65.527,131.446,130.433,56.439,v1
3334,109.159,71.327,132.231,130.823,56.423,v1
3335,109.194,74.233,132.99,131.014,56.405,v1
3336,109.227,76.463,133.342,130.624,56.388,v1
3337,109.259,76.588,133.142,131.212,56.372,v1
3338,109.291,70.757,132.398,130.081,56.355,v1
3339,109.323,69.642,132.256,130.512,56.339,v1
3340,109.359,74.589,132.925,131.004,56.32,v1
3341,109.39,77.655,133.283,131.15,56.305,v1
3342,109.422,80.704,133.756,131.652,56.288,v1
3343,109.454,75.857,132.777,131.101,56.272,v1
3344,109.486,74.845,132.604,130.65,56.256,v1
3345,109.519,77.825,132.429,130.538,56.239,v1
3346,109.555,78.014,133.042,130.532,56.22,v1
3347,109.587,77.833,132.545,130.755,56.204,v1
3348,109.619,80.128,132.522,130.684,56.188,v1
3349,109.651,81.955,132.998,130.553,56.171,v1
3350,109.683,82.934,132.885,131.082,56.155,v1
3351,109.718,79.256,132.689,130.842,56.137,v1
3352,109.751,74.186,131.605,130.338,56.12,v1
3353,109.783,73.347,131.613,130.342,56.104,v1
3354,109.815,78.823,132.227,130.42,56.087,v1
3355,109.847,78.596,132.576,130.493,56.071,v1
3356,109.883,78.352,132.566,129.67,56.053,v1
3357,109.915,70.777,131.0,129.396,56.036,v1
3358,109.947,66.919,131.106,129.083,56.02,v1
3359,109.979,73.389,131.018,129.656,56.004,v1
3360,110.01,74.931,132.006,130.059,55.988,v1
3361,110.043,76.86,132.088,130.22,55.971,v1
3362,110.079,74.953,132.53,130.435,55.953,v1
3363,110.11,74.281,132.188,129.905,55.937,v1
3364,110.143,74.126,131.953,130.148,55.92,v1
3365,110.175,74.281,131.939,130.049,55.903,v1
3366,110.207,73.286,131.751,130.044,55.887,v1
3367,110.243,78.125,132.272,130.239,55.869,v1
3368,110.275,80.786,132.786,130.387,55.852,v1
3369,110.307,79.541,132.507,130.184,55.836,v1
3370,110.339,73.451,132.002,129.881,55.82,v1
3371,110.371,73.188,132.13,130.049,55.803,v1
3372,110.407,76.234,132.601,130.645,55.785,v1
3373,110.439,76.669,132.34,130.12,55.769,v1
3374,110.471,77.869,132.758,130.091,55.752,v1
3375,110.503,73.327,131.629,130.154,55.736,v1
3376,110.535,69.085,131.218,129.232,55.72,v1
3377,110.567,69.809,131.458,129.964,55.703,v1
3378,110.603,75.403,132.417,130.505,55.685,v1
3379,110.635,79.126,132.988,130.521,55.668,v1
3380,110.667,77.861,132.825,130.665,55.652,v1
3381,110.699,75.852,132.857,130.726,55.636,v1
3382,110.731,74.464,131.834,130.363,55.619,v1
3383,110.767,72.374,131.995,129.571,55.601,v1
3384,110.799,73.909,132.687,129.899,55.585,v1
3385,110.831,79.028,133.275,130.777,55.568,v1
3386,110.863,79.267,133.236,130.465,55.552,v1
3387,110.895,74.688,132.226,130.599,55.536,v1
3388,110.931,72.126,132.49,130.339,55.517,v1
3389,110.963,74.19,132.544,130.61,55.501,v1
3390,110.995,76.778,133.055,131.133,55.484,v1
3391,111.027,76.121,133.601,131.042,55.468,v1
3392,111.059,75.418,133.147,130.718,55.452,v1
3393,111.091,72.328,131.86,129.572,55.435,v1
3394,111.127,69.727,131.337,129.912,55.417,v1
3395,111.159,70.451,131.338,129.624,55.401,v1
3396,111.191,74.883,133.234,130.41,55.384,v1
3397,111.223,76.007,133.117,130.758,55.368,v1
3398,111.255,69.084,132.311,130.36,55.352,v1
3399,111.291,70.267,131.982,130.156,55.333,v1
3400,111.323,67.54,131.923,130.237,55.317,v1
3401,111.355,71.823,132.816,130.415,55.3,v1
3402,111.387,78.654,133.403,130.957,55.284,v1
3403,111.419,78.019,133.524,130.779,55.268,v1
3404,111.455,76.685,133.344,131.06,55.249,v1
3405,111.487,71.025,133.216,130.501,55.233,v1
3406,111.519,73.564,132.719,130.339,55.217,v1
3407,111.551,72.206,132.399,129.704,55.2,v1
3408,111.583,76.952,133.308,130.084,55.184,v1
3409,111.615,76.122,133.807,130.954,55.168,v1
3410,111.651,73.306,133.13,131.748,55.149,v1
3411,111.683,74.117,133.643,131.045,55.133,v1
3412,111.715,73.244,132.905,130.661,55.117,v1
3413,111.747,70.242,132.839,130.754,55.1,v1
3414,111.779,72.923,132.712,130.379,55.084,v1
3415,111.815,76.1,133.041,130.86,55.065,v1
3416,111.847,79.781,134.085,130.525,55.049,v1
3417,111.879,79.325,133.595,131.115,55.033,v1
3418,111.911,73.841,132.754,130.697,55.016,v1
3419,111.943,63.293,131.816,130.096,55.0,v1
3420,111.979,70.12,132.477,130.121,54.983,v1
3421,112.011,74.138,133.492,130.889,54.967,v1
3422,112.043,75.409,133.77,131.064,54.952,v1
3423,112.075,74.822,133.859,130.665,54.936,v1
3424,112.107,78.9,133.603,131.821,54.921,v1
3425,112.139,75.836,133.287,131.312,54.906,v1
3426,112.175,76.006,132.931,130.703,54.888,v1
3427,112.207,70.911,132.539,131.069,54.873,v1
3428,112.239,73.629,132.945,131.164,54.857,v1
3429,112.271,73.825,132.882,131.0,54.842,v1
3430,112.303,70.396,132.586,130.458,54.827,v1
3431,112.339,69.461,132.885,130.178,54.809,v1
3432,112.371,68.335,132.469,129.761,54.794,v1
3433,112.403,68.404,132.798,130.264,54.778,v1
3434,112.435,71.199,132.949,130.343,54.763,v1
3435,112.467,80.689,134.109,130.514,54.748,v1
3436,112.503,85.958,134.143,131.096,54.73,v1
3437,112.535,81.551,133.827,130.48,54.715,v1
3438,112.567,72.999,133.459,130.359,54.699,v1
3439,112.599,71.346,133.271,130.424,54.684,v1
3440,112.631,75.44,133.82,130.513,54.669,v1
3441,112.663,72.852,133.448,130.437,54.653,v1
3442,112.699,73.087,133.898,130.549,54.636,v1
3443,112.731,76.058,134.015,130.78,54.621,v1
3444,112.763,70.412,133.332,130.379,54.605,v1
3445,112.795,68.718,133.01,130.614,54.59,v1
3446,112.827,70.226,133.267,130.708,54.574,v1
3447,112.863,71.718,134.019,130.74,54.557,v1
3448,112.895,75.355,134.168,131.009,54.542,v1
3449,112.927,71.361,133.836,130.773,54.526,v1
3450,112.959,69.403,132.144,130.687,54.511,v1
3451,112.991,65.963,131.656,129.454,54.495,v1
3452,113.027,68.995,132.32,130.607,54.478,v1
3453,113.059,71.317,132.628,130.362,54.463,v1
3454,113.091,73.105,133.346,130.938,54.447,v1
3455,113.123,74.549,133.819,130.708,54.432,v1
3456,113.155,71.27,133.104,130.697,54.416,v1
3457,113.187,75.944,133.401,131.25,54.401,v1
3458,113.223,73.521,133.233,130.014,54.384,v1
3459,113.255,77.129,133.869,130.941,54.368,v1
3460,113.287,79.027,134.394,131.036,54.353,v1
3461,113.319,76.65,133.56,130.8,54.337,v1
3462,113.351,70.499,132.114,130.548,54.322,v1
3463,113.387,72.653,133.362,129.869,54.305,v1
3464,113.419,71.717,132.598,130.045,54.289,v1
3465,113.451,75.219,133.152,130.257,54.274,v1
3466,113.483,77.602,133.949,131.002,54.258,v1
3467,113.515,75.052,133.266,130.664,54.243,v1
3468,113.551,66.175,132.068,130.264,54.226,v1
3469,113.583,70.011,132.897,130.328,54.21,v1
3470,113.615,69.553,133.077,129.838,54.195,v1
3471,113.647,70.14,133.429,130.386,54.179,v1
3472,113.679,76.894,134.577,131.324,54.164,v1
3473,113.711,76.83,134.168,131.383,54.149,v1
3474,113.747,69.145,133.208,130.949,54.131,v1
3475,113.779,67.938,132.667,130.567,54.116,v1
3476,113.811,71.463,133.223,130.572,54.1,v1
3477,113.843,76.503,133.478,131.492,54.085,v1
3478,113.875,77.778,133.874,130.662,54.07,v1
3479,113.911,78.351,134.153,131.062,54.052,v1
3480,113.943,75.47,133.461,130.56,54.037,v1
3481,113.975,65.625,131.755,130.742,54.021,v1
3482,114.007,66.641,132.815,129.589,54.006,v1
3483,114.039,67.119,132.778,130.29,53.991,v1
3484,114.075,72.253,133.704,130.474,53.973,v1
3485,114.107,75.44,134.512,130.873,53.958,v1
3486,114.139,72.712,133.725,130.779,53.942,v1
3487,114.171,67.967,132.744,130.461,53.927,v1
3488,114.203,68.812,132.641,130.246,53.912,v1
3489,114.235,70.576,133.15,130.502,53.896,v1
3490,114.271,73.407,133.421,130.739,53.879,v1
3491,114.303,68.325,133.084,129.679,53.863,v1
3492,114.335,69.893,133.324,130.327,53.848,v1
3493,114.367,68.237,132.814,130.776,53.833,v1
3494,114.399,71.444,133.476,130.856,53.817,v1
3495,114.435,73.926,133.469,130.539,53.8,v1
3496,114.467,71.702,132.93,130.855,53.784,v1
3497,114.499,70.903,132.774,130.377,53.769,v1
