frame,timestamp,L,a,b,fase
1,0.0,206.003,132.124,139.825,
2,0.036,206.046,131.953,139.889,
3,0.068,205.599,132.195,139.603,
4,0.1,205.281,131.927,139.369,
5,0.132,205.321,131.928,139.904,
6,0.164,204.457,131.95,139.668,
7,0.2,204.654,131.939,139.582,
8,0.232,205.791,131.624,139.671,
9,0.264,206.215,131.68,139.483,
10,0.296,206.802,131.867,139.557,
11,0.328,204.32,131.628,139.636,
12,0.36,204.4,131.543,139.972,
13,0.396,204.047,131.995,140.312,
14,0.428,205.563,131.649,140.199,
15,0.46,207.57,132.045,140.304,
16,0.492,209.085,131.741,140.345,
17,0.524,210.417,131.877,140.251,
18,0.56,211.291,131.974,140.204,
19,0.592,212.411,131.765,140.657,
20,0.624,212.621,131.912,140.951,
21,0.656,214.977,131.505,140.911,
22,0.688,215.223,131.756,140.284,
23,0.724,215.298,131.484,140.468,
24,0.756,216.082,131.596,140.26,
25,0.788,217.627,131.484,140.027,
26,0.82,214.773,132.072,140.595,
27,0.852,213.814,132.635,140.834,
28,0.884,212.097,133.069,141.051,
29,0.92,214.255,133.407,141.165,
30,0.952,215.668,133.343,141.258,
31,0.984,214.664,133.598,141.739,
32,1.016,214.94,133.684,141.365,
33,1.048,217.972,132.626,141.066,
34,1.084,218.156,132.768,141.197,
35,1.116,219.032,132.769,141.138,
36,1.148,220.311,132.613,140.88,
37,1.18,220.596,132.82,141.122,
38,1.212,220.295,132.812,141.164,
39,1.248,218.83,132.618,140.719,
40,1.28,217.793,132.701,140.383,
41,1.312,217.673,133.033,140.415,
42,1.344,217.865,132.928,140.644,
43,1.376,215.781,133.772,140.707,
44,1.408,209.306,135.154,140.938,
45,1.444,212.359,134.808,141.054,
46,1.476,214.692,134.258,141.178,
47,1.508,216.006,133.59,140.499,
48,1.54,212.217,133.686,140.305,
49,1.572,210.436,134.296,140.384,
50,1.608,211.291,134.7,140.463,
51,1.64,210.363,134.648,140.317,
52,1.672,208.944,135.093,140.552,
53,1.704,209.944,135.672,140.804,
54,1.736,209.674,135.215,140.671,
55,1.772,211.429,134.505,140.639,
56,1.804,209.305,135.34,140.715,
57,1.836,209.441,135.508,140.685,
58,1.868,209.692,135.286,140.526,
59,1.9,211.221,134.234,140.244,
60,1.932,211.227,134.383,140.206,
61,1.968,211.343,134.786,140.286,
62,2.0,213.058,134.425,140.315,
63,2.032,211.937,133.908,139.972,
64,2.064,210.324,133.638,139.574,
65,2.096,210.503,133.546,139.338,
66,2.132,207.339,134.139,139.232,
67,2.164,205.827,134.826,139.412,
68,2.196,206.788,135.205,140.141,
69,2.228,206.944,135.536,140.002,
70,2.26,207.4,135.693,140.587,
71,2.296,205.936,135.324,140.121,
72,2.328,203.092,135.403,140.024,
73,2.36,200.893,135.621,139.634,
74,2.392,203.308,135.059,139.463,
75,2.424,205.959,134.46,139.378,
76,2.456,204.275,135.027,139.428,
77,2.492,202.72,134.421,139.135,
78,2.524,203.848,134.569,138.89,
79,2.556,208.387,134.236,139.483,
80,2.588,209.664,133.364,139.423,
81,2.62,208.264,133.326,139.128,
82,2.656,204.813,134.016,139.475,
83,2.688,200.927,134.647,139.338,
84,2.72,205.44,134.747,140.051,
85,2.752,205.456,134.888,139.836,
86,2.784,204.17,134.18,139.559,
87,2.82,204.279,133.79,139.148,
88,2.852,206.177,133.713,139.449,
89,2.884,207.345,133.383,138.816,
90,2.916,204.971,132.653,138.562,
91,2.948,202.29,133.258,139.065,
92,2.98,203.022,133.477,139.025,
93,3.016,202.972,133.802,139.257,
94,3.048,203.553,134.583,139.352,
95,3.08,203.282,134.52,139.599,
96,3.112,201.946,134.05,139.268,
97,3.144,200.812,134.644,139.029,
98,3.18,202.11,134.896,139.077,
99,3.212,203.243,134.794,139.871,
100,3.244,202.925,134.276,139.296,
101,3.276,200.855,134.314,138.546,
102,3.308,198.046,135.016,138.783,Cru
103,3.344,204.597,134.567,139.607,Cru
104,3.376,205.905,134.454,139.398,Cru
105,3.408,206.252,133.633,139.525,Cru
106,3.44,204.419,133.261,138.833,Cru
107,3.472,202.555,133.187,138.944,Cru
108,3.504,202.754,133.752,139.098,Cru
109,3.54,201.988,134.21,139.137,Cru
110,3.572,202.276,134.833,139.4,Cru
111,3.604,203.905,135.102,139.683,Cru
112,3.636,205.745,134.75,139.912,Cru
113,3.668,205.06,134.39,139.473,Cru
114,3.704,204.536,133.885,139.488,Cru
115,3.736,204.649,133.77,139.398,Cru
116,3.768,200.477,134.227,138.618,Cru
117,3.8,200.421,134.45,138.842,Cru
118,3.832,204.026,134.252,139.07,Cru
119,3.868,205.778,134.007,139.498,Cru
120,3.9,204.699,134.33,139.133,Cru
121,3.932,200.818,134.39,139.086,Cru
122,3.964,201.006,134.281,138.792,Cru
123,3.996,202.73,133.824,138.938,Cru
124,4.028,200.713,133.924,138.546,Cru
125,4.064,197.049,134.086,138.384,Cru
126,4.096,194.218,135.453,138.486,Cru
127,4.128,197.644,135.422,139.205,Cru
128,4.16,203.467,135.159,139.698,Cru
129,4.192,205.374,134.697,140.102,Cru
130,4.228,203.651,134.955,139.897,Cru
131,4.26,203.856,134.641,139.951,Cru
132,4.292,202.078,134.833,139.691,Cru
133,4.324,203.94,134.575,139.491,Cru
134,4.356,201.062,134.547,139.635,Cru
135,4.392,201.375,135.334,140.169,Cru
136,4.424,201.938,135.328,139.978,Cru
137,4.456,204.388,134.342,139.783,Cru
138,4.488,203.32,133.576,138.918,Cru
139,4.52,197.211,134.599,138.519,Cru
140,4.552,194.279,135.052,138.419,Cru
141,4.588,196.071,135.751,138.859,Cru
142,4.62,198.796,135.7,139.524,Cru
143,4.652,200.98,135.633,140.163,Cru
144,4.684,198.492,135.484,139.885,Cru
145,4.716,193.782,135.466,138.949,Cru
146,4.752,193.134,135.992,138.947,Cru
147,4.784,197.326,135.545,139.215,Cru
148,4.816,200.029,135.217,139.755,Cru
149,4.848,199.305,135.24,139.538,Cru
150,4.88,196.811,135.199,138.996,Cru
151,4.916,194.076,135.895,139.098,Cru
152,4.948,194.851,136.475,139.178,Cru
153,4.98,200.712,135.905,140.172,Cru
154,5.012,200.835,136.168,140.007,Cru
155,5.044,195.447,135.786,139.189,Cru
156,5.076,190.674,135.37,138.469,Cru
157,5.112,193.321,135.402,138.626,Cru
158,5.144,197.693,135.39,139.159,Cru
159,5.176,197.7,134.863,139.485,Cru
160,5.208,196.57,135.006,138.797,Cru
161,5.24,192.402,134.935,138.568,Cru
162,5.276,188.782,135.579,138.205,Cru
163,5.308,190.917,136.041,138.739,Cru
164,5.34,193.75,135.993,138.99,Cru
165,5.372,195.621,135.444,139.075,Cru
166,5.404,199.124,134.956,139.343,Cru
167,5.44,198.856,135.652,138.918,Cru
168,5.472,198.113,135.522,139.222,Cru
169,5.504,197.726,135.826,139.288,Cru
170,5.536,199.025,135.514,139.437,Cru
171,5.568,197.777,135.075,138.986,Cru
172,5.6,196.744,134.99,138.692,Cru
173,5.636,194.812,135.13,138.61,Cru
174,5.668,193.553,135.468,139.021,Cru
175,5.7,194.793,134.978,138.618,Cru
176,5.732,196.493,134.676,138.344,Cru
177,5.764,197.489,134.237,138.576,Cru
178,5.8,193.268,135.061,138.79,Cru
179,5.832,192.619,135.554,138.386,Cru
180,5.864,195.924,135.03,138.598,Cru
181,5.896,200.061,134.629,139.026,Cru
182,5.928,199.597,134.603,139.475,Cru
183,5.964,195.643,135.185,138.889,Cru
184,5.996,193.049,136.131,138.772,Cru
185,6.028,196.609,136.005,139.605,Cru
186,6.06,198.111,135.429,139.61,Cru
187,6.092,195.707,135.102,139.396,Cru
188,6.124,193.828,135.317,138.611,Cru
189,6.16,190.935,135.068,138.803,Cru
190,6.192,191.19,135.833,138.933,Cru
191,6.224,192.681,136.299,138.89,Cru
192,6.256,193.214,135.898,139.03,Cru
193,6.288,194.025,135.725,139.479,Cru
194,6.324,194.606,135.245,139.526,Cru
195,6.356,196.435,135.683,139.712,Cru
196,6.388,198.23,135.779,140.069,Cru
197,6.42,199.887,135.777,139.863,Cru
198,6.452,198.773,135.995,139.884,Cru
199,6.488,198.756,135.482,139.75,Cru
200,6.52,198.712,135.251,139.587,Cru
201,6.552,200.004,135.631,139.619,Cru
202,6.584,197.842,136.073,139.821,Cru
203,6.616,193.833,135.93,139.778,Cru
204,6.648,192.924,135.596,138.958,Cru
205,6.684,192.276,135.832,139.012,Cru
206,6.716,194.59,136.016,139.652,Cru
207,6.748,195.977,135.824,139.646,Cru
208,6.78,198.412,135.121,139.887,Cru
209,6.812,195.201,134.881,139.557,Cru
210,6.848,196.678,135.376,139.594,Cru
211,6.88,199.337,135.99,140.347,Cru
212,6.912,201.45,136.186,140.681,Cru
213,6.944,204.337,134.852,140.779,Cru
214,6.976,203.136,134.571,140.348,Cru
215,7.012,200.29,135.072,139.635,Cru
216,7.044,199.232,135.563,139.899,Cru
217,7.076,198.088,135.58,140.287,Cru
218,7.108,197.409,136.197,139.788,Cru
219,7.14,194.899,135.922,139.872,Cru
220,7.172,195.714,135.634,139.887,Cru
221,7.208,197.973,136.243,140.181,Cru
222,7.24,197.957,135.906,140.606,Cru
223,7.272,198.428,135.456,140.168,Cru
224,7.304,196.71,135.446,139.466,Cru
225,7.336,195.267,135.727,139.717,Cru
226,7.372,199.009,135.58,140.381,Cru
227,7.404,200.819,135.998,140.947,Cru
228,7.436,200.851,136.19,140.643,Cru
229,7.468,198.314,135.601,140.067,Cru
230,7.5,196.266,135.609,140.094,Cru
231,7.536,198.07,135.97,140.223,Cru
232,7.568,198.645,135.968,140.157,Cru
233,7.6,198.385,136.042,140.098,Cru
234,7.632,194.203,135.813,139.931,Cru
235,7.664,191.373,135.997,138.93,Cru
236,7.696,194.42,135.444,139.515,Cru
237,7.732,198.73,135.805,139.817,Cru
238,7.764,199.812,136.101,140.574,Cru
239,7.796,198.142,136.144,140.597,Cru
240,7.828,192.814,137.038,139.814,Cru
241,7.86,193.925,137.013,139.989,Cru
242,7.896,195.185,136.526,140.245,Cru
243,7.928,196.768,136.594,140.172,Cru
244,7.96,194.983,136.417,140.267,Cru
245,7.992,198.832,136.6,140.402,Cru
246,8.024,198.265,135.894,140.054,Cru
247,8.06,197.158,135.884,139.88,Cru
248,8.092,199.119,135.892,140.187,Cru
249,8.124,199.402,135.985,140.358,Cru
250,8.156,197.087,135.747,139.767,Cru
251,8.188,197.158,135.303,139.897,Cru
252,8.22,196.518,134.788,139.264,Cru
253,8.256,195.299,135.001,138.685,Cru
254,8.288,193.747,134.72,138.601,Cru
255,8.32,191.512,135.155,138.124,Cru
256,8.352,190.845,135.985,138.853,Cru
257,8.384,193.024,136.518,139.554,Cru
258,8.42,196.118,136.492,140.052,Cru
259,8.452,195.825,136.103,139.554,Cru
260,8.484,194.714,136.037,139.669,Cru
261,8.516,195.43,136.517,139.721,Cru
262,8.548,197.016,137.021,140.583,Cru
263,8.584,200.208,136.19,140.095,Cru
264,8.616,203.704,135.521,140.06,Cru
265,8.648,203.543,134.962,139.894,Cru
266,8.68,201.522,134.946,139.527,Cru
267,8.712,198.872,135.297,139.086,Cru
268,8.744,197.367,135.108,139.172,Cru
269,8.78,196.5,135.559,139.468,Cru
270,8.812,195.071,135.856,139.282,Cru
271,8.844,196.382,135.579,139.628,Cru
272,8.876,198.15,135.691,139.845,Cru
273,8.908,199.665,135.567,140.064,Cru
274,8.944,200.179,136.021,140.139,Cru
275,8.976,200.577,136.094,140.465,Cru
276,9.008,199.4,136.645,140.744,Cru
277,9.04,202.714,136.4,140.686,Cru
278,9.072,205.283,135.472,140.511,Cru
279,9.108,207.099,134.484,140.081,Cru
280,9.14,208.081,134.527,140.106,Cru
281,9.172,205.535,134.713,140.259,Cru
282,9.204,204.367,135.07,140.25,Cru
283,9.236,202.616,134.887,139.56,Cru
284,9.268,197.727,134.719,139.133,Cru
285,9.304,194.18,135.934,139.233,Cru
286,9.336,196.781,136.505,140.053,Cru
287,9.368,200.367,136.539,140.4,Cru
288,9.4,201.068,136.303,140.441,Cru
289,9.432,200.649,136.128,140.184,Cru
290,9.468,200.917,136.115,140.222,Cru
291,9.5,202.827,136.441,140.726,Cru
292,9.532,205.299,136.468,140.776,Cru
293,9.564,203.342,135.599,140.332,Cru
294,9.596,197.199,135.195,139.146,Cru
295,9.632,192.95,135.388,138.72,Cru
296,9.664,195.245,136.157,139.635,Cru
297,9.696,196.423,136.238,139.545,Cru
298,9.728,195.441,135.943,139.938,Cru
299,9.76,196.337,135.749,139.74,Cru
300,9.792,196.673,135.83,139.799,Cru
301,9.828,196.749,135.712,139.997,Cru
302,9.86,196.638,135.829,140.076,Cru
303,9.892,199.244,135.524,140.251,Cru
304,9.924,198.382,135.523,139.85,Cru
305,9.956,198.026,135.211,139.691,Cru
306,9.992,198.755,135.613,139.543,Cru
307,10.024,197.398,135.378,139.206,Cru
308,10.056,198.34,135.2,139.447,Cru
309,10.088,198.484,135.289,139.155,Cru
310,10.12,198.268,135.288,139.277,Cru
311,10.156,197.56,134.584,138.876,Cru
312,10.188,196.641,134.638,139.186,Cru
313,10.22,196.027,135.157,138.959,Cru
314,10.252,193.93,135.709,139.111,Cru
315,10.284,194.938,135.243,139.074,Cru
316,10.316,196.589,135.051,139.04,Cru
317,10.352,196.16,134.954,139.19,Cru
318,10.384,193.347,135.454,139.19,Cru
319,10.416,196.207,135.992,139.42,Cru
320,10.448,200.709,135.46,139.754,Cru
321,10.48,203.451,134.936,140.028,Cru
322,10.516,202.333,135.252,139.684,Cru
323,10.548,199.16,135.755,139.9,Cru
324,10.58,197.395,136.119,139.726,Cru
325,10.612,199.648,136.148,139.665,Cru
326,10.644,199.386,136.076,140.008,Cru
327,10.68,201.487,135.7,139.552,Cru
328,10.712,201.829,135.289,139.68,Cru
329,10.744,197.979,135.749,139.621,Cru
330,10.776,197.339,136.018,139.137,Cru
331,10.808,199.813,135.115,139.081,Cru
332,10.84,199.318,134.856,139.078,Cru
333,10.876,199.542,134.873,138.779,Cru
334,10.908,199.891,134.821,138.795,Cru
335,10.94,199.716,134.462,138.587,Cru
336,10.972,201.169,134.151,138.555,Cru
337,11.004,199.625,133.637,138.234,Cru
338,11.04,195.117,133.21,136.83,Cru
339,11.072,190.924,133.459,135.984,Cru
340,11.104,190.711,133.414,136.34,Cru
341,11.136,190.742,133.91,136.51,Cru
342,11.168,191.51,133.783,136.982,Cru
343,11.204,191.137,133.626,136.214,Cru
344,11.236,188.687,133.423,135.646,Cru
345,11.268,184.903,132.709,135.095,Cru
346,11.3,186.334,132.778,134.704,Cru
347,11.332,188.653,132.841,135.285,Cru
348,11.364,189.752,133.378,135.275,Cru
349,11.4,191.495,133.164,135.526,Cru
350,11.432,187.506,133.087,134.957,Cru
351,11.464,188.723,133.502,135.075,Cru
352,11.496,191.755,133.265,135.432,Cru
353,11.528,190.995,132.97,134.793,Cru
354,11.564,191.207,132.218,134.649,Cru
355,11.596,190.484,132.357,134.498,Cru
356,11.628,188.01,132.897,134.401,Cru
357,11.66,186.497,133.666,134.207,Cru
358,11.692,189.975,132.918,134.441,Cru
359,11.728,191.761,132.371,135.057,Cru
360,11.76,193.639,132.002,135.124,Cru
361,11.792,192.665,132.152,134.892,Cru
362,11.824,189.633,132.245,134.387,Cru
363,11.856,185.295,132.251,133.684,Cru
364,11.888,186.595,132.981,134.956,Cru
365,11.924,187.872,133.528,135.357,Cru
366,11.956,189.52,133.244,135.553,Cru
367,11.988,189.104,133.353,135.514,Cru
368,12.02,186.417,133.709,135.244,Cru
369,12.052,185.241,134.088,134.985,Cru
370,12.088,188.452,134.161,135.893,Cru
371,12.12,191.245,134.076,136.124,Cru
372,12.152,190.905,133.666,135.938,Cru
373,12.184,188.774,133.645,135.659,Cru
374,12.216,187.362,133.869,135.511,Cru
375,12.252,190.326,133.002,135.494,Cru
376,12.284,191.023,132.654,135.499,Cru
377,12.316,187.264,132.992,135.187,Cru
378,12.348,185.882,132.943,135.057,Cru
379,12.38,185.048,132.997,134.707,Cru
380,12.412,185.068,133.559,135.26,Cru
381,12.448,186.017,133.981,135.541,Cru
382,12.48,188.236,133.333,135.822,Cru
383,12.512,186.698,133.707,135.925,Cru
384,12.544,184.468,133.43,134.882,Cru
385,12.576,183.93,133.847,134.838,Cru
386,12.612,184.712,133.7,134.971,Cru
387,12.644,185.164,133.437,135.332,Cru
388,12.676,186.052,132.896,134.663,Cru
389,12.708,186.837,133.071,134.961,Cru
390,12.74,186.675,133.386,134.99,Cru
391,12.776,189.208,133.433,135.176,Cru
392,12.808,187.688,132.929,134.414,Cru
393,12.84,184.991,132.433,134.171,Cru
394,12.872,182.306,132.47,133.779,Cru
395,12.904,178.607,132.609,133.994,Cru
396,12.936,183.204,133.22,134.864,Cru
397,12.972,184.818,133.026,135.002,Cru
398,13.004,184.705,132.355,134.304,Cru
399,13.036,182.179,132.608,133.953,Cru
400,13.068,182.322,132.634,134.175,Cru
401,13.1,181.965,132.907,134.706,Cru
402,13.136,183.275,132.68,134.371,Cru
403,13.168,184.883,132.43,134.358,Cru
404,13.2,184.815,132.863,135.021,Cru
405,13.232,182.72,132.913,134.425,Cru
406,13.264,183.429,132.82,134.506,Cru
407,13.3,187.323,132.376,134.899,Cru
408,13.332,184.892,131.741,134.15,Cru
409,13.364,179.466,130.991,132.862,Cru
410,13.396,179.26,131.324,133.131,Cru
411,13.428,179.203,131.702,132.513,Cru
412,13.46,178.467,131.757,132.343,Cru
413,13.496,176.881,132.471,132.973,Cru
414,13.528,180.376,132.704,133.61,Cru
415,13.56,181.074,132.315,133.538,Cru
416,13.592,179.111,131.771,132.885,Cru
417,13.624,176.353,131.803,132.412,Cru
418,13.66,174.631,132.255,132.158,Cru
419,13.692,175.075,132.014,132.17,Cru
420,13.724,176.046,131.986,132.129,Cru
421,13.756,175.438,132.083,132.325,Cru
422,13.788,174.47,132.493,132.626,Cru
423,13.824,172.821,132.195,132.875,Cru
424,13.856,167.965,132.074,131.529,Cru
425,13.888,165.731,132.053,131.749,Cru
426,13.92,166.774,132.445,132.003,Cru
427,13.952,168.768,133.073,132.936,Cru
428,13.984,173.137,133.346,134.133,Cru
429,14.02,170.988,133.672,134.245,Cru
430,14.052,172.637,134.274,134.476,Cru
431,14.084,173.039,133.809,134.43,Cru
432,14.116,173.369,134.494,134.921,Cru
433,14.148,172.65,134.528,135.02,Cru
434,14.184,173.1,134.412,135.161,Cru
435,14.216,173.97,135.024,135.682,Cru
436,14.248,170.732,135.03,135.307,Cru
437,14.28,165.815,134.279,134.219,Cru
438,14.312,161.947,134.839,133.028,Cru
439,14.348,157.842,133.924,132.739,Cru
440,14.38,163.683,133.225,132.253,Cru
441,14.412,166.968,133.732,133.468,Cru
442,14.444,171.277,133.963,134.55,Cru
443,14.476,174.743,133.821,135.119,Cru
444,14.508,173.492,133.991,134.992,Cru
445,14.544,174.831,134.511,135.786,Cru
446,14.576,177.684,135.124,135.992,Cru
447,14.608,178.844,135.155,136.131,Cru
448,14.64,178.943,134.982,136.088,Cru
449,14.672,178.063,134.92,136.015,Cru
450,14.708,178.034,134.614,135.513,Cru
451,14.74,179.024,135.374,135.453,Cru
452,14.772,176.257,134.824,135.006,Cru
453,14.804,172.035,134.237,134.039,Cru
454,14.836,169.846,133.424,133.695,Cru
455,14.872,172.819,133.174,133.308,Cru
456,14.904,176.005,133.6,134.13,Cru
457,14.936,181.328,133.901,135.109,Cru
458,14.968,184.119,134.033,135.522,Cru
459,15.0,180.575,134.335,135.059,Cru
460,15.032,177.742,134.203,134.844,Cru
461,15.068,178.623,134.632,135.08,Cru
462,15.1,180.133,134.616,135.108,Cru
463,15.132,182.386,133.853,135.218,Cru
464,15.164,182.435,132.984,134.582,Cru
465,15.196,181.869,133.274,134.101,Cru
466,15.232,179.062,133.586,133.775,Cru
467,15.264,178.053,133.127,133.308,Cru
468,15.296,176.187,132.767,132.745,Cru
469,15.328,171.439,132.669,131.737,Cru
470,15.36,172.696,133.315,132.051,Cru
471,15.396,179.982,133.476,133.803,Cru
472,15.428,184.354,132.527,134.433,Cru
473,15.46,185.65,131.689,133.734,Cru
474,15.492,182.748,132.509,133.699,Cru
475,15.524,179.595,133.844,133.997,Cru
476,15.556,180.524,133.765,134.388,Cru
477,15.592,182.232,134.086,134.492,Cru
478,15.624,182.785,134.283,135.028,Cru
479,15.656,185.823,133.761,135.204,Cru
480,15.688,186.39,133.749,135.154,Cru
481,15.72,185.15,133.769,134.594,Cru
482,15.756,175.887,133.497,133.296,Cru
483,15.788,174.814,133.828,133.312,Cru
484,15.82,177.632,133.761,133.177,Cru
485,15.852,179.672,133.799,133.372,Cru
486,15.884,183.323,133.454,133.808,Cru
487,15.92,185.441,132.93,134.063,Cru
488,15.952,183.863,133.111,134.315,Cru
489,15.984,185.13,132.728,134.353,Cru
490,16.016,183.852,132.458,133.662,Cru
491,16.048,177.79,132.457,133.509,Cru
492,16.08,177.646,132.82,133.176,Cru
493,16.116,179.811,133.293,133.603,Cru
494,16.148,179.62,133.588,134.278,Cru
495,16.18,180.866,132.889,134.176,Cru
496,16.212,178.476,132.674,133.384,Cru
497,16.244,174.028,132.608,133.092,Cru
498,16.28,173.256,132.94,132.972,Cru
499,16.312,172.988,132.933,132.604,Cru
500,16.344,167.788,132.974,132.835,Cru
501,16.376,169.423,133.339,133.208,Cru
502,16.408,171.765,133.515,133.646,Cru
503,16.444,168.546,132.801,134.015,Cru
504,16.476,166.595,133.261,133.414,Cru
505,16.508,163.816,132.738,133.08,Cru
506,16.54,164.628,133.901,134.67,Cru
507,16.572,165.364,134.631,135.03,Cru
508,16.604,165.78,134.274,135.056,Cru
509,16.64,163.38,134.489,135.413,Cru
510,16.672,163.65,134.147,135.903,Cru
511,16.704,164.017,134.081,136.003,Cru
512,16.736,161.074,134.5,135.454,Cru
513,16.768,158.141,135.098,135.924,Cru
514,16.804,156.146,135.332,135.873,Cru
515,16.836,156.75,135.373,135.745,Cru
516,16.868,155.321,135.149,135.784,Cru
517,16.9,154.702,135.077,136.119,Cru
518,16.932,155.988,135.288,136.203,Cru
519,16.968,155.823,135.247,136.399,Cru
520,17.0,155.565,135.363,136.789,Cru
521,17.032,157.862,135.753,136.925,Cru
522,17.064,156.299,135.727,136.8,Cru
523,17.096,158.36,135.725,137.313,Cru
524,17.128,162.524,134.903,135.812,Cru
525,17.164,161.799,134.817,135.353,Cru
526,17.196,162.698,134.512,135.941,Cru
527,17.228,162.619,134.599,135.874,Cru
528,17.26,160.651,135.127,135.385,Cru
529,17.292,161.009,135.35,135.977,Cru
530,17.328,159.865,135.276,135.637,Cru
531,17.36,155.763,135.388,134.56,Cru
532,17.392,157.897,135.377,134.977,Cru
533,17.424,161.343,135.436,135.934,Cru
534,17.456,162.709,135.141,135.673,Cru
535,17.492,163.263,135.071,135.891,Cru
536,17.524,162.215,135.387,135.906,Cru
537,17.556,162.222,135.129,135.885,Cru
538,17.588,164.541,135.462,136.521,Cru
539,17.62,166.563,135.446,136.425,Cru
540,17.652,165.427,135.237,136.263,Cru
541,17.688,166.011,135.272,136.513,Cru
542,17.72,161.321,135.545,136.103,Cru
543,17.752,160.42,136.022,136.13,Cru
544,17.784,162.844,136.451,136.482,Cru
545,17.816,158.984,136.533,136.347,Cru
546,17.852,156.5,136.368,135.541,Cru
547,17.884,155.866,136.236,135.442,Cru
548,17.916,157.595,136.248,135.439,Cru
549,17.948,157.411,135.781,135.478,Cru
550,17.98,158.204,135.463,135.284,Cru
551,18.016,157.151,135.096,135.307,Cru
552,18.048,158.48,135.108,135.386,Cru
553,18.08,158.106,135.274,135.204,Cru
554,18.112,159.22,135.1,135.711,Cru
555,18.144,159.409,135.444,135.487,Cru
556,18.176,157.047,135.476,135.356,Cru
557,18.212,155.673,135.449,134.748,Cru
558,18.244,158.91,135.488,135.274,Cru
559,18.276,158.567,135.621,135.383,Cru
560,18.308,156.441,135.794,135.329,Cru
561,18.34,155.219,135.588,134.762,Cru
562,18.376,153.378,135.296,134.751,Cru
563,18.408,153.578,135.122,134.6,Cru
564,18.44,154.637,135.044,134.256,Cru
565,18.472,155.646,134.983,134.182,Cru
566,18.504,156.574,134.651,134.821,Cru
567,18.54,154.333,135.018,134.187,Cru
568,18.572,154.179,135.308,134.359,Cru
569,18.604,156.752,135.053,134.876,Cru
570,18.636,158.911,134.533,135.077,Cru
571,18.668,156.383,134.444,134.281,Cru
572,18.7,158.218,134.78,134.755,Cru
573,18.736,159.577,134.631,134.944,Cru
574,18.768,159.615,134.956,134.39,Cru
575,18.8,156.71,134.66,134.333,Cru
576,18.832,151.127,134.449,133.65,Cru
577,18.864,149.505,134.212,133.373,Cru
578,18.9,150.521,134.415,133.215,Cru
579,18.932,154.02,134.413,133.547,Cru
580,18.964,152.822,133.736,132.542,Cru
581,18.996,154.666,133.29,132.653,Cru
582,19.028,155.392,133.499,132.758,Cru
583,19.064,157.718,133.369,133.109,Cru
584,19.096,159.328,133.522,133.247,Cru
585,19.128,159.684,133.351,133.166,Cru
586,19.16,159.514,133.154,132.931,Cru
587,19.192,161.011,133.419,132.841,Cru
588,19.224,160.862,133.333,133.239,Cru
589,19.26,161.716,133.535,133.37,Cru
590,19.292,161.197,133.837,133.347,Cru
591,19.324,161.474,134.3,133.74,Cru
592,19.356,155.874,134.606,133.214,Cru
593,19.388,153.752,134.235,133.164,Cru
594,19.425,155.944,134.808,133.728,Cru
595,19.456,157.558,134.503,133.816,Cru
596,19.488,154.241,134.056,133.181,Cru
597,19.52,155.094,134.166,132.958,Cru
598,19.552,157.215,134.006,133.104,Cru
599,19.588,158.532,133.949,133.285,Cru
600,19.62,158.072,133.24,133.252,Cru
601,19.652,156.564,133.033,132.541,Cru
602,19.684,155.675,133.023,132.108,Cru
603,19.716,155.406,132.941,131.292,Cru
604,19.748,155.259,132.81,131.79,Cru
605,19.784,154.644,133.177,131.666,Cru
606,19.816,149.636,132.903,131.061,Cru
607,19.848,149.42,133.227,130.947,Cru
608,19.88,150.501,133.249,130.976,Cru
609,19.912,147.707,132.94,131.003,Cru
610,19.948,146.003,132.725,130.798,Cru
611,19.98,151.551,131.948,130.523,Cru
612,20.012,151.235,131.826,130.313,Cru
613,20.044,153.02,132.431,131.144,Cru
614,20.076,160.434,132.738,131.338,Cru
615,20.112,160.342,132.476,131.381,Cru
616,20.145,160.653,132.461,131.565,Cru
617,20.176,159.43,132.166,131.117,Cru
618,20.208,158.793,132.357,131.351,Cru
619,20.24,161.847,132.959,131.844,Cru
620,20.272,165.968,133.147,132.008,Cru
621,20.308,160.391,132.97,130.873,Cru
622,20.34,160.068,133.102,131.606,Cru
623,20.372,161.574,134.087,132.161,Cru
624,20.404,162.183,134.044,132.124,Cru
625,20.436,164.838,134.14,132.549,Cru
626,20.472,164.911,133.666,132.847,Cru
627,20.504,161.683,133.011,131.531,Cru
628,20.537,160.577,132.888,131.16,Cru
629,20.568,163.248,132.726,131.832,Cru
630,20.6,166.05,132.666,131.884,Cru
631,20.636,168.176,132.581,131.617,Cru
632,20.669,168.647,132.289,131.549,Cru
633,20.7,168.481,131.849,131.185,Cru
634,20.733,169.43,131.899,131.082,Cru
635,20.764,171.498,131.824,131.114,Cru
636,20.796,171.818,132.206,131.379,Cru
637,20.832,172.046,131.532,131.266,Cru
638,20.865,163.383,131.899,130.763,Cru
639,20.896,162.475,131.669,130.58,Cru
640,20.928,162.519,131.992,130.585,Cru
641,20.961,160.234,131.731,129.963,Cru
642,20.997,157.895,131.294,129.498,Cru
643,21.028,160.451,130.974,129.723,Cru
644,21.06,160.648,131.109,129.566,Cru
645,21.092,161.943,131.2,129.716,Cru
646,21.124,162.266,130.907,129.762,Cru
647,21.16,162.501,130.561,129.441,Cru
648,21.192,162.79,130.783,129.434,Cru
649,21.225,161.629,130.493,129.52,Cru
