frame,timestamp,L,a,b,fase
2844,93.114,113.786,136.563,134.313,Media
2845,93.146,113.15,136.476,134.294,Media
2846,93.178,116.779,136.241,134.673,Media
2847,93.21,122.0,136.886,134.1,Media
2848,93.242,116.931,136.377,134.511,Media
2849,93.274,113.095,134.904,133.806,Media
2850,93.31,108.13,135.211,133.884,Media
2851,93.342,114.063,136.371,133.575,Media
2852,93.374,119.334,136.704,134.007,Media
2853,93.406,123.956,135.567,134.581,Media
2854,93.438,118.639,134.309,134.122,Media
2855,93.474,114.369,135.531,134.177,Media
2856,93.506,120.144,136.076,134.559,Media
2857,93.538,120.062,136.836,134.665,Media
2858,93.57,113.937,136.553,133.785,Media
2859,93.602,105.082,136.074,133.034,Media
2860,93.638,113.9,137.029,134.254,Media
2861,93.67,122.588,137.756,134.441,Media
2862,93.702,120.701,137.322,134.184,Media
2863,93.734,106.958,136.192,133.787,Media
2864,93.766,108.891,136.455,133.732,Media
2865,93.798,115.57,136.667,134.466,Media
2866,93.834,119.033,137.738,133.974,Media
2867,93.866,117.893,137.388,133.817,Media
2868,93.898,113.482,136.931,133.636,Media
2869,93.93,115.289,136.605,134.065,Media
2870,93.962,113.591,135.11,133.577,Media
2871,93.998,111.037,135.631,133.339,Media
2872,94.03,115.801,135.817,133.796,Media
2873,94.062,117.155,135.618,133.904,Media
2874,94.094,117.838,136.351,133.993,Media
2875,94.126,117.774,135.637,133.538,Media
2876,94.162,102.629,134.253,133.181,Media
2877,94.194,111.058,136.148,133.887,Media
2878,94.226,110.906,136.533,133.802,Media
2879,94.258,109.215,134.531,133.09,Media
2880,94.29,107.527,134.583,133.226,Media
2881,94.322,109.287,135.316,133.425,Media
2882,94.358,108.053,136.009,132.837,Media
2883,94.39,109.157,136.416,133.66,Media
2884,94.422,112.478,136.526,133.707,Media
2885,94.454,116.524,135.682,133.728,Media
2886,94.486,110.132,134.562,132.995,Media
2887,94.522,108.368,134.912,133.835,Media
2888,94.554,109.88,135.319,133.765,Media
2889,94.586,118.232,135.412,134.358,Media
2890,94.618,119.744,136.56,134.368,Media
2891,94.65,123.832,135.929,134.141,Media
2892,94.686,115.503,135.673,134.007,Media
2893,94.718,104.064,136.323,134.015,Media
2894,94.75,110.515,136.861,134.452,Media
2895,94.782,116.757,136.792,134.653,Media
2896,94.814,124.739,136.952,134.936,Media
2897,94.846,109.283,136.601,134.083,Media
2898,94.882,103.346,135.934,134.064,Media
2899,94.914,105.538,135.324,134.341,Media
2900,94.946,113.591,137.746,134.306,Media
2901,94.978,114.546,138.119,135.016,Media
2902,95.01,117.835,137.841,134.536,Media
2903,95.046,112.004,136.612,135.227,Media
2904,95.078,109.669,136.869,135.105,Media
2905,95.11,108.066,136.385,134.643,Media
2906,95.142,116.903,137.176,134.697,Media
2907,95.174,111.863,137.934,135.018,Media
2908,95.21,115.453,136.927,134.732,Media
2909,95.242,110.158,136.065,134.769,Media
2910,95.274,104.817,135.822,134.308,Media
2911,95.306,107.641,135.602,133.848,Media
2912,95.338,106.71,137.676,134.249,Media
2913,95.37,110.053,137.928,134.16,Media
2914,95.406,109.103,137.144,133.932,Media
2915,95.438,107.623,137.41,134.398,Media
2916,95.47,111.894,136.245,134.574,Media
2917,95.502,111.016,136.653,134.323,Media
2918,95.534,108.099,135.234,133.774,Media
2919,95.57,107.724,135.873,133.082,Media
2920,95.602,106.387,135.97,132.694,Media
2921,95.634,105.233,135.854,133.146,Media
2922,95.666,108.913,135.979,133.089,Media
2923,95.698,100.18,134.229,132.651,Media
2924,95.734,99.518,134.349,132.1,Media
2925,95.766,108.45,135.949,133.209,Media
2926,95.798,113.03,136.317,133.522,Media
2927,95.83,115.617,136.603,134.319,Media
2928,95.862,114.808,137.071,134.001,Media
2929,95.894,112.448,137.011,133.963,Media
2930,95.93,99.233,136.166,132.661,Media
2931,95.962,99.978,135.896,132.345,Media
2932,95.994,102.887,136.319,132.45,Media
2933,96.026,109.481,137.301,132.771,Media
2934,96.058,112.408,136.754,133.546,Media
2935,96.094,116.764,136.816,133.864,Media
2936,96.126,117.228,135.463,134.104,Media
2937,96.158,115.073,135.657,133.533,Media
2938,96.19,118.736,136.586,133.342,Media
2939,96.222,119.203,135.836,133.789,Media
2940,96.258,118.039,135.285,133.573,Media
2941,96.29,115.131,135.068,132.999,Media
2942,96.322,107.247,135.616,132.051,Media
2943,96.354,107.961,136.627,132.846,Media
2944,96.386,107.431,137.866,133.111,Media
2945,96.418,116.13,138.225,133.838,Media
2946,96.454,117.21,137.757,134.076,Media
2947,96.486,106.445,135.652,133.139,Media
2948,96.518,101.19,136.08,133.253,Media
2949,96.55,100.69,137.013,133.401,Media
2950,96.582,99.048,137.696,133.429,Media
2951,96.618,104.416,137.37,133.811,Media
2952,96.65,103.884,137.262,132.989,Media
2953,96.682,110.105,136.701,133.409,Media
2954,96.714,104.996,136.323,133.085,Media
2955,96.746,113.985,136.67,133.568,Escura
2956,96.782,118.386,136.565,133.717,Escura
2957,96.814,123.678,136.534,133.673,Escura
2958,96.846,122.828,137.063,133.729,Escura
2959,96.878,117.775,134.726,133.755,Escura
2960,96.91,117.223,135.702,133.71,Escura
2961,96.942,126.679,135.526,134.075,Escura
2962,96.978,131.092,136.516,133.693,Escura
2963,97.01,125.591,135.885,133.836,Escura
2964,97.042,111.236,135.536,133.099,Escura
2965,97.074,115.78,134.724,132.864,Escura
2966,97.106,109.111,136.022,132.821,Escura
2967,97.142,113.083,136.833,133.158,Escura
2968,97.174,117.127,136.298,133.863,Escura
2969,97.206,120.382,136.871,134.228,Escura
2970,97.238,116.663,136.91,133.53,Escura
2971,97.27,116.725,137.379,133.393,Escura
2972,97.306,115.293,136.8,133.519,Escura
2973,97.338,113.373,137.533,133.764,Escura
2974,97.37,120.651,138.403,134.285,Escura
2975,97.402,123.065,138.804,134.795,Escura
2976,97.434,112.213,137.052,134.841,Escura
2977,97.466,104.511,136.801,134.053,Escura
2978,97.502,112.992,137.158,134.561,Escura
2979,97.534,118.219,137.933,134.624,Escura
2980,97.566,123.383,138.66,135.331,Escura
2981,97.598,118.099,137.161,134.453,Escura
2982,97.63,114.113,136.658,133.819,Escura
2983,97.666,117.1,137.376,133.833,Escura
2984,97.698,119.103,137.981,134.459,Escura
2985,97.73,123.284,138.528,134.671,Escura
2986,97.762,120.764,137.458,134.719,Escura
2987,97.794,122.178,136.456,134.035,Escura
2988,97.83,114.288,136.48,133.542,Escura
2989,97.862,109.269,136.929,133.094,Escura
2990,97.894,114.248,137.172,133.842,Escura
2991,97.926,117.994,138.327,134.481,Escura
2992,97.958,118.213,138.362,134.863,Escura
2993,97.99,109.567,137.017,134.626,Escura
2994,98.026,108.854,137.063,133.839,Escura
2995,98.058,113.838,138.259,134.139,Escura
2996,98.09,115.744,138.102,134.7,Escura
2997,98.122,114.092,137.833,134.303,Escura
2998,98.154,117.422,137.214,134.345,Escura
2999,98.19,117.978,137.393,135.398,Escura
3000,98.222,126.135,138.241,135.169,Escura
3001,98.254,124.073,137.81,135.003,Escura
3002,98.286,124.276,138.884,134.679,Escura
3003,98.318,131.634,138.67,135.142,Escura
3004,98.354,129.036,138.232,135.355,Escura
3005,98.386,123.009,138.116,134.237,Escura
3006,98.418,111.011,136.902,133.894,Escura
3007,98.45,107.099,137.994,134.246,Escura
3008,98.482,112.775,139.373,134.421,Escura
3009,98.514,114.702,139.931,135.582,Escura
3010,98.55,116.159,138.701,135.147,Escura
3011,98.582,104.593,137.349,134.718,Escura
3012,98.614,98.645,137.868,134.913,Escura
3013,98.646,106.739,138.074,135.244,Escura
3014,98.678,111.231,138.672,135.621,Escura
3015,98.714,112.829,138.092,135.854,Escura
3016,98.746,111.627,137.62,136.015,Escura
3017,98.778,102.071,137.21,135.821,Escura
3018,98.81,101.758,137.692,135.65,Escura
3019,98.842,104.565,137.374,136.16,Escura
3020,98.878,106.475,138.488,135.788,Escura
3021,98.91,109.702,139.041,136.737,Escura
3022,98.942,114.855,137.956,135.381,Escura
3023,98.974,106.609,136.929,135.276,Escura
3024,99.006,98.062,135.076,133.611,Escura
3025,99.038,92.946,135.714,133.898,Escura
3026,99.074,98.459,137.606,134.511,Escura
3027,99.106,103.351,138.575,135.58,Escura
3028,99.138,103.894,137.154,135.915,Escura
3029,99.17,98.705,136.495,134.963,Escura
3030,99.202,92.496,136.687,134.288,Escura
3031,99.238,97.51,136.979,134.825,Escura
3032,99.27,97.971,137.314,135.196,Escura
3033,99.302,100.522,137.5,134.902,Escura
3034,99.334,100.182,137.707,135.219,Escura
3035,99.366,100.984,137.603,134.752,Escura
3036,99.402,93.703,136.344,134.154,Escura
3037,99.434,86.663,135.516,134.177,Escura
3038,99.466,90.628,135.995,134.914,Escura
3039,99.498,92.776,137.408,134.607,Escura
3040,99.53,94.535,137.764,135.162,Escura
3041,99.562,99.235,137.224,135.237,Escura
3042,99.598,96.767,137.223,134.825,Escura
3043,99.63,90.909,136.106,134.821,Escura
3044,99.662,91.562,137.364,134.599,Escura
3045,99.694,99.306,138.499,135.759,Escura
3046,99.726,97.562,137.209,135.51,Escura
3047,99.762,96.12,137.081,135.329,Escura
3048,99.794,92.626,137.181,135.037,Escura
3049,99.826,90.017,136.429,134.085,Escura
3050,99.858,92.423,136.411,134.214,Escura
3051,99.89,97.851,137.843,134.562,Escura
3052,99.926,96.779,137.587,134.939,Escura
3053,99.958,94.083,138.012,135.398,Escura
3054,99.99,93.266,137.406,134.911,Escura
3055,100.022,93.919,137.047,135.276,Escura
3056,100.054,93.556,137.192,134.438,Escura
3057,100.086,94.129,137.488,135.297,Escura
3058,100.122,92.39,136.565,134.586,Escura
3059,100.154,89.895,136.69,134.44,Escura
3060,100.186,97.239,137.246,134.827,Escura
3061,100.218,95.824,136.748,134.511,Escura
3062,100.25,92.192,136.209,134.789,Escura
3063,100.286,90.962,136.012,134.299,Escura
3064,100.318,83.908,135.968,134.131,Escura
3065,100.35,82.941,136.487,133.876,Escura
3066,100.382,90.826,137.024,134.273,Escura
3067,100.414,90.118,137.137,134.707,Escura
3068,100.45,84.827,136.323,134.63,Escura
3069,100.482,86.104,136.46,134.673,Escura
3070,100.514,88.991,137.862,134.957,Escura
3071,100.546,97.105,138.05,135.373,Escura
3072,100.578,93.099,138.234,135.07,Escura
3073,100.61,85.281,137.463,134.933,Escura
3074,100.646,83.42,137.084,134.657,Escura
3075,100.678,83.139,137.104,134.206,Escura
3076,100.71,92.45,137.675,134.714,Escura
3077,100.742,97.566,138.778,135.738,Escura
3078,100.774,97.73,138.084,135.265,Escura
3079,100.81,97.125,137.449,135.149,Escura
3080,100.842,92.986,136.784,135.204,Escura
3081,100.874,90.716,136.828,134.808,Escura
3082,100.906,100.947,138.083,134.921,Escura
3083,100.938,98.637,137.658,134.759,Escura
3084,100.974,93.112,137.433,134.283,Escura
3085,101.006,91.172,137.346,134.739,Escura
3086,101.038,91.713,137.328,135.018,Escura
3087,101.07,90.927,137.094,135.077,Escura
3088,101.102,87.15,137.508,134.499,Escura
3089,101.134,91.477,137.744,134.556,Escura
3090,101.17,91.072,137.17,134.744,Escura
3091,101.202,98.252,137.706,134.485,Escura
3092,101.234,91.168,137.442,134.591,Escura
3093,101.266,87.025,137.272,134.831,Escura
